" 152200120","BORKOWO","Wkra (268)","2017","11","01",149,6.610,17.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","02",154,7.540,17.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","03",158,8.540,16.8,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","04",158,9.080,16.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","05",160,9.740,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","06",162,10.700,16.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","07",167,12.000,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","08",173,13.700,14.6,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","09",176,14.900,14.8,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","10",175,15.400,16.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","11",176,16.200,16.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","12",181,18.000,16.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","13",189,20.500,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","14",194,22.500,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","15",194,23.400,15.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","16",193,23.800,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","17",193,24.400,15.6,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","18",209,29.900,14.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","19",238,40.700,11.8,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","20",252,46.900,13.2,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","21",259,50.800,14.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","22",260,52.200,13.0,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","23",257,52.000,13.6,"09"
" 152200120","BORKOWO","Wkra (268)","2017","11","24",256,53.000,13.8,"09"
